"School Nurse Practitioner","San Gabriel Unified School District"
"School/Community Liaison","San Gabriel Unified School District"
"Secretary I","San Gabriel Unified School District"
"Secretary II","San Gabriel Unified School District"
"Special Education Program Specialist","San Gabriel Unified School District"
"Speech and Language Pathologist ","San Gabriel Unified School District"
"Speech and Language Pathologist Assistant","San Gabriel Unified School District"
"Switchboard Operator/Receptionist","San Gabriel Unified School District"
"Teacher Specialist","San Gabriel Unified School District"
"Teacher Specialist - BTSA/Pre-Intern Program","San Gabriel Unified School District"
"Account Clerk I","San Juan USD - Pupil Health Services"
"Accountant ","San Juan USD - Pupil Health Services"
"Accounting Technician ","San Juan USD - Pupil Health Services"
"Administrative Assistant - Transportation","San Juan USD - Pupil Health Services"
"Assistant Superintendent - Student Support Services","San Juan USD - Pupil Health Services"
"Clerk  ","San Juan USD - Pupil Health Services"
"Clerk Typist/Health Clerk","San Juan USD - Pupil Health Services"
"Coordinator - Special Programs and Grants","San Juan USD - Pupil Health Services"
"Coordinator, Substance Abuse/Delinquency Prevention","San Juan USD - Pupil Health Services"
"DHHS Social Worker","San Juan USD - Pupil Health Services"
"English Language Development Teacher","San Juan USD - Pupil Health Services"
"Family Outreach Worker","San Juan USD - Pupil Health Services"
"Instructional Assistant - Bilingual","San Juan USD - Pupil Health Services"
"Instructor - Adapted Physical Education","San Juan USD - Pupil Health Services"
"Intermediate Clerk, Intermediate Clerk Typist","San Juan USD - Pupil Health Services"
"Intermediate Clerk Typist","San Juan USD - Pupil Health Services"
"Intervention Assistant","San Juan USD - Pupil Health Services"
"NCADD Specialist","San Juan USD - Pupil Health Services"
"Occupational Therapist","San Juan USD - Pupil Health Services"
"Prevention Assistant","San Juan USD - Pupil Health Services"
"Probation Officer","San Juan USD - Pupil Health Services"
"Program Manager - Health Services","San Juan USD - Pupil Health Services"
"Program Manager - Special Education","San Juan USD - Pupil Health Services"
"Program Specialist - Child Welfare and Attendance","San Juan USD - Pupil Health Services"
"Program Specialist - Health Services","San Juan USD - Pupil Health Services"
"School/Community Intervention Assistant","San Juan USD - Pupil Health Services"
"School/Community Intervention Specialist ","San Juan USD - Pupil Health Services"
"School/Community Intervention Specialist II","San Juan USD - Pupil Health Services"
"School/Community Prevention Specialist","San Juan USD - Pupil Health Services"
"School/Community Worker","San Juan USD - Pupil Health Services"
Secretary,"San Juan USD - Pupil Health Services"
"Substance Abuse/Delinquency Prevention Programs Supervisor","San Juan USD - Pupil Health Services"
"Supervisor, Intervention/Prevention Programs","San Juan USD - Pupil Health Services"
"Account Clerk I","San Juan USD - Special Education"
"Accountant ","San Juan USD - Special Education"
"Accounting Technician ","San Juan USD - Special Education"
"Administrative Assistant - Transportation","San Juan USD - Special Education"
"Assistant Superintendent - Student Support Services","San Juan USD - Special Education"
"Clerk  ","San Juan USD - Special Education"
"Clerk Typist/Health Clerk","San Juan USD - Special Education"
"Coordinator - Special Programs and Grants","San Juan USD - Special Education"
"Coordinator, Substance Abuse/Delinquency Prevention","San Juan USD - Special Education"
"DHHS Social Worker","San Juan USD - Special Education"
"English Language Development Teacher","San Juan USD - Special Education"
"Family Outreach Worker","San Juan USD - Special Education"
"Instructional Assistant - Bilingual","San Juan USD - Special Education"
"Instructor - Adapted Physical Education","San Juan USD - Special Education"
"Intermediate Clerk, Intermediate Clerk Typist","San Juan USD - Special Education"
"Intermediate Clerk Typist","San Juan USD - Special Education"
"Intervention Assistant","San Juan USD - Special Education"
"NCADD Specialist","San Juan USD - Special Education"
"Occupational Therapist","San Juan USD - Special Education"
"Prevention Assistant","San Juan USD - Special Education"
"Probation Officer","San Juan USD - Special Education"
"Program Manager - Health Services","San Juan USD - Special Education"
"Program Manager - Special Education","San Juan USD - Special Education"
"Program Specialist - Child Welfare and Attendance","San Juan USD - Special Education"
"Program Specialist - Health Services","San Juan USD - Special Education"
"School/Community Intervention Assistant","San Juan USD - Special Education"
"School/Community Intervention Specialist ","San Juan USD - Special Education"
"School/Community Intervention Specialist II","San Juan USD - Special Education"
"School/Community Prevention Specialist","San Juan USD - Special Education"
"School/Community Worker","San Juan USD - Special Education"
Secretary,"San Juan USD - Special Education"
"Substance Abuse/Delinquency Prevention Programs Supervisor","San Juan USD - Special Education"
"Supervisor, Intervention/Prevention Programs","San Juan USD - Special Education"
"Account Clerk I","San Juan USD - Student Assistance/Prevention"
"Accountant ","San Juan USD - Student Assistance/Prevention"
"Accounting Technician ","San Juan USD - Student Assistance/Prevention"
"Administrative Assistant - Transportation","San Juan USD - Student Assistance/Prevention"
"Assistant Superintendent - Student Support Services","San Juan USD - Student Assistance/Prevention"
"Clerk  ","San Juan USD - Student Assistance/Prevention"
"Clerk Typist/Health Clerk","San Juan USD - Student Assistance/Prevention"
"Coordinator - Special Programs and Grants","San Juan USD - Student Assistance/Prevention"
"Coordinator, Substance Abuse/Delinquency Prevention","San Juan USD - Student Assistance/Prevention"
"DHHS Social Worker","San Juan USD - Student Assistance/Prevention"
"English Language Development Teacher","San Juan USD - Student Assistance/Prevention"
"Family Outreach Worker","San Juan USD - Student Assistance/Prevention"
"Instructional Assistant - Bilingual","San Juan USD - Student Assistance/Prevention"
"Instructor - Adapted Physical Education","San Juan USD - Student Assistance/Prevention"
"Intermediate Clerk, Intermediate Clerk Typist","San Juan USD - Student Assistance/Prevention"
"Intermediate Clerk Typist","San Juan USD - Student Assistance/Prevention"
"Intervention Assistant","San Juan USD - Student Assistance/Prevention"
"NCADD Specialist","San Juan USD - Student Assistance/Prevention"
"Occupational Therapist","San Juan USD - Student Assistance/Prevention"
"Prevention Assistant","San Juan USD - Student Assistance/Prevention"
"Probation Officer","San Juan USD - Student Assistance/Prevention"
"Program Manager - Health Services","San Juan USD - Student Assistance/Prevention"
"Program Manager - Special Education","San Juan USD - Student Assistance/Prevention"
"Program Specialist - Child Welfare and Attendance","San Juan USD - Student Assistance/Prevention"
"Program Specialist - Health Services","San Juan USD - Student Assistance/Prevention"
"School/Community Intervention Assistant","San Juan USD - Student Assistance/Prevention"
"School/Community Intervention Specialist ","San Juan USD - Student Assistance/Prevention"
"School/Community Intervention Specialist II","San Juan USD - Student Assistance/Prevention"
"School/Community Prevention Specialist","San Juan USD - Student Assistance/Prevention"
"School/Community Worker","San Juan USD - Student Assistance/Prevention"
Secretary,"San Juan USD - Student Assistance/Prevention"
"Substance Abuse/Delinquency Prevention Programs Supervisor","San Juan USD - Student Assistance/Prevention"
"Supervisor, Intervention/Prevention Programs","San Juan USD - Student Assistance/Prevention"
"Bus Driver Trainer","San Luis Coastal Unified School District"
"Coordinator of Student Services","San Luis Coastal Unified School District"
"Counselor/SST Coordinator","San Luis Coastal Unified School District"
"Director of Student Services","San Luis Coastal Unified School District"
"Elementary Classroom Teacher - Grades 1-3","San Luis Coastal Unified School District"
"Elementary Counselor","San Luis Coastal Unified School District"
"Elementary School Secretary","San Luis Coastal Unified School District"
"Family Resource Center Coordinator","San Luis Coastal Unified School District"
"Family Resource Coordinator","San Luis Coastal Unified School District"
"High School Dean","San Luis Coastal Unified School District"
"Language-Speech-Hearing Specialist","San Luis Coastal Unified School District"
"Program Specialist","San Luis Coastal Unified School District"
"Program Specialist - Autism","San Luis Coastal Unified School District"
"Program Specialist - Behavior Intervention","San Luis Coastal Unified School District"
Receptionist,"San Luis Coastal Unified School District"
"School Nurse","San Luis Coastal Unified School District"
"School Principal","San Luis Coastal Unified School District"
"School Psychologist","San Luis Coastal Unified School District"
"Secondary Assistant Principal","San Luis Coastal Unified School District"
"Secondary Classroom Teacher - English","San Luis Coastal Unified School District"
"Secondary Counselor","San Luis Coastal Unified School District"
"Secondary Librarian","San Luis Coastal Unified School District"
"Secondary School Secretary","San Luis Coastal Unified School District"
"Secretary Clerk","San Luis Coastal Unified School District"
"Senior Secretary Clerk","San Luis Coastal Unified School District"
"Special Education Paraeducator","San Luis Coastal Unified School District"
"Teacher/SST Coordinator","San Luis Coastal Unified School District"
"Transportation Dispatcher","San Luis Coastal Unified School District"
"Transportation Supervisor","San Luis Coastal Unified School District"
"Director of Special Education","San Rafael City Schools"
"Elementary School Principal","San Rafael City Schools"
"Elementary School Psychologist","San Rafael City Schools"
"Executive Director, Student Support Services","San Rafael City Schools"
"Guidance Center Advisor","San Rafael City Schools"
"Occupational Therapist","San Rafael City Schools"
"Resource Specialist","San Rafael City Schools"
"School Health Liaison","San Rafael City Schools"
"School Nurse","San Rafael City Schools"
"School Psychologist","San Rafael City Schools"
"Social Worker/Counselor","San Rafael City Schools"
"Special Day Class Teacher","San Rafael City Schools"
"Special Education Program manager","San Rafael City Schools"
"Speech-Language Specialist","San Rafael City Schools"
"Speech-Language Specialist/Special Education Program Manager","San Rafael City Schools"
"Adapted Physical Education Specialist","San Ysidro Elementary School District"
"Administrative Clerk I","San Ysidro Elementary School District"
"Administrative Secretary","San Ysidro Elementary School District"
"Administrative Secretary II","San Ysidro Elementary School District"
"Assistant Principal","San Ysidro Elementary School District"
"Assistant Superintendent of Educational Services","San Ysidro Elementary School District"
"Behavioral Specialist","San Ysidro Elementary School District"
"Bilingual Resource Teacher","San Ysidro Elementary School District"
"Child Welfare and Attendance Technician","San Ysidro Elementary School District"
"Children and Family Project Facilitator","San Ysidro Elementary School District"
"Community Health Worker","San Ysidro Elementary School District"
"Community Liaison","San Ysidro Elementary School District"
"Coordinator of Special Services","San Ysidro Elementary School District"
"Day Care Center Permit Teacher","San Ysidro Elementary School District"
"Director, Child Care/Preschool and Special Services","San Ysidro Elementary School District"
"Director, Special Services","San Ysidro Elementary School District"
"Early Childhood Curriculum Specialist","San Ysidro Elementary School District"
"Even Start Family Literacy Program (ESFLP) Project Facilitator","San Ysidro Elementary School District"
"Family Outreach Worker","San Ysidro Elementary School District"
"Health Clerk","San Ysidro Elementary School District"
"Healthy Start Coordinator","San Ysidro Elementary School District"
"Home-School Parent Facilitator","San Ysidro Elementary School District"
"IEP Team Manager","San Ysidro Elementary School District"
"Instructional Aide","San Ysidro Elementary School District"
"Instructional Health Care Assistant","San Ysidro Elementary School District"
"Language, Speech & Hearing Specialist","San Ysidro Elementary School District"
"Learning Handicapped Special Day Class Teacher","San Ysidro Elementary School District"
"Outreach Consultant","San Ysidro Elementary School District"
"Permit Preschool Teacher","San Ysidro Elementary School District"
Principal,"San Ysidro Elementary School District"
"Program Specialist","San Ysidro Elementary School District"
"Project  Facilitator","San Ysidro Elementary School District"
"Pupil Services/Special Education Technician","San Ysidro Elementary School District"
"Records Clerk","San Ysidro Elementary School District"
"Resource Specialist","San Ysidro Elementary School District"
"SAFE School Middle School Coordinator","San Ysidro Elementary School District"
"San Diego County Children & Families Commission Project (Prop 10) Project Facilitator","San Ysidro Elementary School District"
"School Counselor","San Ysidro Elementary School District"
"School Nurse","San Ysidro Elementary School District"
"School Psychologist","San Ysidro Elementary School District"
"School Social Worker","San Ysidro Elementary School District"
"Student Study Team Chair","San Ysidro Elementary School District"
"Administrative Secretary","Sanger Unified School District"
"Assistant Principal - High School","Sanger Unified School District"
"Clerical Assistant II","Sanger Unified School District"
"Clerical Assistant III","Sanger Unified School District"
"Coordinator of Orthopedic Handicapped Services","Sanger Unified School District"
"Coordinator of Psychological Services and Special Education","Sanger Unified School District"
Counselor,"Sanger Unified School District"
"Director of Grants and Program Development","Sanger Unified School District"
"Director of Pupil Personnel Services","Sanger Unified School District"
"Director of Special Education","Sanger Unified School District"
"Director of Transportation","Sanger Unified School District"
Dispatcher/Clerk,"Sanger Unified School District"
"Guidance and Learning Specialist","Sanger Unified School District"
"Health Aide","Sanger Unified School District"
"Home/School Liaison","Sanger Unified School District"
"Instructional Assistant","Sanger Unified School District"
"Nurse Assistant","Sanger Unified School District"
"Outreach Specialist","Sanger Unified School District"
"Principal - Elementary","Sanger Unified School District"
"Program Specialist, Pupil Personnel Services","Sanger Unified School District"
"Project Coordinator","Sanger Unified School District"
"School Bus Driver ","Sanger Unified School District"
"Resource Specialist","Sanger Unified School District"
"School Bus Driver Trainer","Sanger Unified School District"
"School Health Programs Coordinator","Sanger Unified School District"
"School Nurse","Sanger Unified School District"
"School Psychologist","Sanger Unified School District"
"School Psychologist Intern","Sanger Unified School District"
"Special Day Class Teacher","Sanger Unified School District"
"Speech, Language and Hearing Specialist","Sanger Unified School District"
"Speech Pathologist","Sanger Unified School District"
"Speech Therapist","Sanger Unified School District"
Superintendent,"Sanger Unified School District"
"Supervisor of Child Welfare & Attendance","Sanger Unified School District"
"Transition Specialist","Sanger Unified School District"
"Vehicle Mechanic II","Sanger Unified School District"
"Vehicle Mechanic III","Sanger Unified School District"
"Vehicle Mechanic Supervisor","Sanger Unified School District"
"Vice Principal","Sanger Unified School District"
"Administrative Assistant","Santa Ana Unified School District"
"Administrative Secretary (MAA)","Santa Ana Unified School District"
"Assistant Director of Special Education Services","Santa Ana Unified School District"
"Assistant Principal I, II","Santa Ana Unified School District"
"Assistant Principal III","Santa Ana Unified School District"
"Assistant Principal IV","Santa Ana Unified School District"
"Assistant Superintendent of Support Services","Santa Ana Unified School District"
Audiologist,"Santa Ana Unified School District"
"Chief Academic Officer","Santa Ana Unified School District"
"Classroom Teacher  ","Santa Ana Unified School District"
"Community Liaison - Healthy Start","Santa Ana Unified School District"
"Community Worker","Santa Ana Unified School District"
"Coordinator - Safe Schools Program","Santa Ana Unified School District"
"Coordinator of Psychological Services ","Santa Ana Unified School District"
"Coordinator, Special Education Services","Santa Ana Unified School District"
Counselor,"Santa Ana Unified School District"
"Director of Pupil Support Services","Santa Ana Unified School District"
"Director of  Special Education Services (SELPA Director)","Santa Ana Unified School District"
"Director of Special Education Services","Santa Ana Unified School District"
"Early Childhood Education Coordinator","Santa Ana Unified School District"
"Executive Director of Regional Occupational Program and High School","Santa Ana Unified School District"
"Health Clerk","Santa Ana Unified School District"
"Instructional Assistant - Deaf and Hard of Hearing","Santa Ana Unified School District"
"Occupational Therapist","Santa Ana Unified School District"
"Outreach Resource Specialist/Dropout Prevention","Santa Ana Unified School District"
"Principal I, II","Santa Ana Unified School District"
"Principal III","Santa Ana Unified School District"
"Principal IV","Santa Ana Unified School District"
"Principal - Special Education Services and Infant/Preschool Programs","Santa Ana Unified School District"
"Program Specialist - Health Services","Santa Ana Unified School District"
"Program Specialist - Special Education","Santa Ana Unified School District"
"Project Coordinator","Santa Ana Unified School District"
"Pupil Hearing Technician","Santa Ana Unified School District"
"School Nurse","Santa Ana Unified School District"
"School Office Assistant - Elementary","Santa Ana Unified School District"
"School Office Manager - Elementary","Santa Ana Unified School District"
"School Psychologist","Santa Ana Unified School District"
"Secretary - Health Services","Santa Ana Unified School District"
"Secretary/Van Driver - Healthy Start","Santa Ana Unified School District"
"Senior Administrative Clerk","Santa Ana Unified School District"
"Senior Director of Pupil Support Services","Santa Ana Unified School District"
"Social Worker - Child Welfare/Attendance","Santa Ana Unified School District"
"Special Needs Resource Teacher","Santa Ana Unified School District"
"Speech and Language Pathologist","Santa Ana Unified School District"
"Speech/Language Specialist","Santa Ana Unified School District"
"Transportation Liaison","Santa Ana Unified School District"
"Vice Principal III","Santa Ana Unified School District"
"Assistant Principal, Special Education","Santa Clara County Office of Education"
Audiologist,"Santa Clara County Office of Education"
"Communication Language/Speech Specialist","Santa Clara County Office of Education"
"Director, Special Education","Santa Clara County Office of Education"
"Manager, Adapted Technology and Network Services","Santa Clara County Office of Education"
"Manager, Special Education","Santa Clara County Office of Education"
"Occupational Therapist","Santa Clara County Office of Education"
"Physical Therapist","Santa Clara County Office of Education"
"Principal, Special Education  ","Santa Clara County Office of Education"
Psychologist,"Santa Clara County Office of Education"
"School Nurse","Santa Clara County Office of Education"
"Speech Language Pathologist ","Santa Clara County Office of Education"
"Teacher of Students with Severe Disabilities","Santa Clara County Office of Education"
"Adaptive Physical Education Teacher - Special Education","Santa Monica-Malibu Unified School District"
"Administrative Assistant","Santa Monica-Malibu Unified School District"
"Alliance Case Manager","Santa Monica-Malibu Unified School District"
"Assistant Principal, Elementary School","Santa Monica-Malibu Unified School District"
"Assistant Principal, Middle School","Santa Monica-Malibu Unified School District"
"Assistant Principal, Senior High School","Santa Monica-Malibu Unified School District"
"Assistant Superintendent, Student Services ","Santa Monica-Malibu Unified School District"
"Behavior Intervention Specialist","Santa Monica-Malibu Unified School District"
"Cluster Coordinator, Student Services","Santa Monica-Malibu Unified School District"
"Community Liaison","Santa Monica-Malibu Unified School District"
"Coord. of School/Community Partnerships","Santa Monica-Malibu Unified School District"
"Coordinator of Student Health Services","Santa Monica-Malibu Unified School District"
"Coordinator, Child Development Services","Santa Monica-Malibu Unified School District"
"Coordinator, Special Education","Santa Monica-Malibu Unified School District"
"Coordinator, Special Programs","Santa Monica-Malibu Unified School District"
"Director of Special Education","Santa Monica-Malibu Unified School District"
"Director, Child Development Services","Santa Monica-Malibu Unified School District"
"Lead Teacher (School-Age)","Santa Monica-Malibu Unified School District"
"Occupational Therapist","Santa Monica-Malibu Unified School District"
"Office Assistant I","Santa Monica-Malibu Unified School District"
"Office Assistant II","Santa Monica-Malibu Unified School District"
"Physical Therapist","Santa Monica-Malibu Unified School District"
"Principal, Elementary School","Santa Monica-Malibu Unified School District"
"Principal, High School","Santa Monica-Malibu Unified School District"
"Principal, Middle School","Santa Monica-Malibu Unified School District"
"Pupil Services Administrator","Santa Monica-Malibu Unified School District"
"Resource Specialist - Special Education","Santa Monica-Malibu Unified School District"
"School Nurse","Santa Monica-Malibu Unified School District"
"School Psychologist","Santa Monica-Malibu Unified School District"
"Senior Office Specialist","Santa Monica-Malibu Unified School District"
"Special Education Teacher","Santa Monica-Malibu Unified School District"
"Speech, Hearing, Language Specialist","Santa Monica-Malibu Unified School District"
"Student and Family Support Services","Santa Monica-Malibu Unified School District"
"Student Outreach Specialist","Santa Monica-Malibu Unified School District"
"Student Support Specialist (Counselor)","Santa Monica-Malibu Unified School District"
"Supervisor - Child Development/Head Start","Santa Monica-Malibu Unified School District"
"Accountant: Finance","Santee Elementary School District"
"Bilingual Assistant to Program Coordinator","Santee Elementary School District"
"Bilingual Community Liaison","Santee Elementary School District"
"Child and Family Attendance Specialist","Santee Elementary School District"
"Clerk Typist II","Santee Elementary School District"
"Community Collaborative Coordinator","Santee Elementary School District"
"Community Counselor","Santee Elementary School District"
"Community Liaison","Santee Elementary School District"
"Coordinator of Special Education","Santee Elementary School District"
"Coordinator of Special Education & Student Behavior","Santee Elementary School District"
"Director II, Middle School At-Risk Program","Santee Elementary School District"
"Director of Pupil Services","Santee Elementary School District"
"Director of Special Education & Pupil Services","Santee Elementary School District"
"Director of Transportation","Santee Elementary School District"
"District Nurse","Santee Elementary School District"
"English Language Learner (ELL) & Title III/VII Demonstration Teacher","Santee Elementary School District"
"Health Clerk","Santee Elementary School District"
"HIPPY Assistant","Santee Elementary School District"
"HIPPY Assistant II","Santee Elementary School District"
"HIPPY Coordinator","Santee Elementary School District"
"Home Instruction Program for Preschool Youngster","Santee Elementary School District"
"Lead Bus Driver/Dispatcher","Santee Elementary School District"
"Lead Social Worker/Educational Counselor","Santee Elementary School District"
"Licensed Vocational Nurse","Santee Elementary School District"
"PEACE Coordinator","Santee Elementary School District"
"Principal and Vice Principal","Santee Elementary School District"
"Program Specialist - Special Education","Santee Elementary School District"
"Safe and Drug Free School Middle School Coordinator","Santee Elementary School District"
"School Psychologist","Santee Elementary School District"
"School Readiness Coordinator","Santee Elementary School District"
"Social Worker","Santee Elementary School District"
"Social Worker/Educational Counselor","Santee Elementary School District"
"Administrative Secretary","Savanna Elementary School District"
"Assistant Superintendent ","Savanna Elementary School District"
"Director of Special Education","Savanna Elementary School District"
"District Nurse ","Savanna Elementary School District"
"Principal ","Savanna Elementary School District"
Psychologist,"Savanna Elementary School District"
"School Nurse","Savanna Elementary School District"
"School Readiness Nurse ","Savanna Elementary School District"
"Secretary ","Savanna Elementary School District"
"Speech Language Pathologist","Savanna Elementary School District"
"Speech Language Pathologist Asssistant","Savanna Elementary School District"
Superintendent,"Savanna Elementary School District"
"Adult School Principal","Sierra Sands Unified School District"
"Counselor/School Psychologist","Sierra Sands Unified School District"
"District Psychologist","Sierra Sands Unified School District"
"Elementary School Principal","Sierra Sands Unified School District"
"Executive Director/SELPA","Sierra Sands Unified School District"
"Junior High School Assistant Principal","Sierra Sands Unified School District"
"Lead Counselor","Sierra Sands Unified School District"
"LEP - Bilingual Interpreter/Clerk","Sierra Sands Unified School District"
"Paraprofessional - Special Education","Sierra Sands Unified School District"
Principal,"Sierra Sands Unified School District"
"School Nurse","Sierra Sands Unified School District"
"School Office Manager","Sierra Sands Unified School District"
Teacher,"Sierra Sands Unified School District"
"Administrative Assistant ","Solano County SELPA"
"Assistant Director/SELPA","Solano County SELPA"
"Assistant Superintendent","Solano County SELPA"
"Behavior Intervention Specialist","Solano County SELPA"
"Director, Special Education","Solano County SELPA"
"Executive Assistant SELPA","Solano County SELPA"
"Health Assistant","Solano County SELPA"
"Manager, Occupational Therapy","Solano County SELPA"
"Occupational Therapist","Solano County SELPA"
"Office Technician","Solano County SELPA"
"Physical Therapist","Solano County SELPA"
"Principal ","Solano County SELPA"
"Program Manager, Special Education","Solano County SELPA"
"Program Specialist","Solano County SELPA"
Psychologist,"Solano County SELPA"
"Related Services Coordinator","Solano County SELPA"
"School Nurse","Solano County SELPA"
"Secretary - Program Analyst","Solano County SELPA"
"Senior Director, Special Education","Solano County SELPA"
"SELPA Coordinator","Solano County SELPA"
"SELPA Fiscal Analyst","Solano County SELPA"
"Speech and Language Therapist","Solano County SELPA"
"Adapted Physical Education (APE) Specialist ","South Whittier Elementary School District"
"Administrative Analyst","South Whittier Elementary School District"
"Administrative Secretary - Curriculum","South Whittier Elementary School District"
"Administrative Secretary - Student Service Center","South Whittier Elementary School District"
"Assistant Principal - Middle School","South Whittier Elementary School District"
"Clerk Typist","South Whittier Elementary School District"
"Elementary School Principal","South Whittier Elementary School District"
"Office Health Clerk","South Whittier Elementary School District"
Psychologist/Consultant,"South Whittier Elementary School District"
"Resource Specialist Program Teacher Grades K-8","South Whittier Elementary School District"
"School Secretary","South Whittier Elementary School District"
"SDC/SH Pre-School Teacher - Moderate to Severe","South Whittier Elementary School District"
"Special Day Class Teacher/Mild to Moderate, K-8","South Whittier Elementary School District"
"Special Day Class Teacher/Moderate to Severe, K-2","South Whittier Elementary School District"
"Special Day Class Teacher/Moderate to Severe,K-8","South Whittier Elementary School District"
"Special Day Class Teacher/Moderate to Severe, Preschool","South Whittier Elementary School District"
"Special Education Program Coordinator/Psychologist","South Whittier Elementary School District"
"Speech and Language Pathologist Services Specialist","South Whittier Elementary School District"
"Assistant Principal - Elementary School","Sulphur Springs School District"
"Certified Occupational Therapy Assistant","Sulphur Springs School District"
"Director of Special Education","Sulphur Springs School District"
"District Psychologist","Sulphur Springs School District"
"Educational Audiologist","Sulphur Springs School District"
"Language Speech Specialist","Sulphur Springs School District"
"Occupational Therapist","Sulphur Springs School District"
"Preschool Program Director","Sulphur Springs School District"
"Preschool Site Supervisor Lead","Sulphur Springs School District"
"Principal - Elementary School","Sulphur Springs School District"
"Program Coordinator - Special Education","Sulphur Springs School District"
"School Nurse","Sulphur Springs School District"
Secretary,"Sulphur Springs School District"
"State Preschool Instructor/Site Supervisor","Sulphur Springs School District"
"State Preschool Program Director","Sulphur Springs School District"
"Administrative Assistant","Sweetwater Union School District"
"Administrative Secretary","Sweetwater Union School District"
"Assistant Principal, Adult School","Sweetwater Union School District"
"Assistant Principal, Alternative Schools","Sweetwater Union School District"
"Assistant Principal, Continuation High School","Sweetwater Union School District"
"Assistant Principal, High School","Sweetwater Union School District"
"Assistant Principal, Jr. High/Middle School","Sweetwater Union School District"
"Assistant Principal, Options - SAILS","Sweetwater Union School District"
"Assistant Principal, Student Activities","Sweetwater Union School District"
"Attendance Technician","Sweetwater Union School District"
"Campus Assistant","Sweetwater Union School District"
"Community Relations Facilitator","Sweetwater Union School District"
"Coordinator of Attendance and Student Welfare","Sweetwater Union School District"
"Director of Alternative Education","Sweetwater Union School District"
"Director of Special Services","Sweetwater Union School District"
"Director of Student Support Services","Sweetwater Union School District"
"Director of Transportation","Sweetwater Union School District"
"Instructional Assistant","Sweetwater Union School District"
"Office Assistant I","Sweetwater Union School District"
"Office Assistant II","Sweetwater Union School District"
"Principal, Adult School","Sweetwater Union School District"
"Principal, Alternative Schools","Sweetwater Union School District"
"Principal, Continuation High School","Sweetwater Union School District"
"Principal, High School","Sweetwater Union School District"
"Principal, Jr. High/Middle School","Sweetwater Union School District"
"Principal, Small School/Academy","Sweetwater Union School District"
"Program Manager","Sweetwater Union School District"
"Program Specialist","Sweetwater Union School District"
"Project Specialist","Sweetwater Union School District"
Registrar,"Sweetwater Union School District"
"School Administrative Assistant","Sweetwater Union School District"
"School Nurse","Sweetwater Union School District"
"School Psychologist","Sweetwater Union School District"
"Secondary Classroom Teacher","Sweetwater Union School District"
"Secondary School Counselor","Sweetwater Union School District"
"Senior Administrative Assistant","Sweetwater Union School District"
"Senior Attendance Technician","Sweetwater Union School District"
"Senior Office Assistant","Sweetwater Union School District"
"Special Education Teacher","Sweetwater Union School District"
"Speech-Language Pathologist","Sweetwater Union School District"
"Student Health Services Manager","Sweetwater Union School District"
"Student Support Services Manager","Sweetwater Union School District"
"Student Program Facilitator","Sweetwater Union School District"
"Student Welfare and Attendance Technician","Sweetwater Union School District"
"Teacher, Special Assignment","Sweetwater Union School District"
"Testing Assistant - Bilingual","Sweetwater Union School District"
"Transition Services Supervisor","Sweetwater Union School District"
"Transportation Supervisor","Sweetwater Union School District"
"Academic Dean of Temple City High School","Temple City Unified School District"
"Account Clerk II","Temple City Unified School District"
"Adapted Physical Education Specialist","Temple City Unified School District"
"Administrative Assistant - Curriculum/Instruction","Temple City Unified School District"
"Assistant Principal - Elementary","Temple City Unified School District"
"Assistant Principal - High School","Temple City Unified School District"
"Assistant Principal - Intermediate","Temple City Unified School District"
"Child Care Assistant I","Temple City Unified School District"
"Clerk I","Temple City Unified School District"
"Clerk II","Temple City Unified School District"
"Clerk III","Temple City Unified School District"
"Community Liaison","Temple City Unified School District"
"Coordinator of Pupil Personnel Services","Temple City Unified School District"
"Coordinator of Secondary (7-12) Curriculum Dev. & Special Projects","Temple City Unified School District"
"Coordinator of Student Services & Special Education","Temple City Unified School District"
"Dean of Students - High School","Temple City Unified School District"
"Director of Special Education","Temple City Unified School District"
"High School Counselor","Temple City Unified School District"
"Intermediate School Counselor","Temple City Unified School District"
"Principal - Community Learning Center","Temple City Unified School District"
"Principal - Elementary School","Temple City Unified School District"
"Principal - High School","Temple City Unified School District"
"Principal - Intermediate School","Temple City Unified School District"
"Program Director, School Age Child Care Program","Temple City Unified School District"
"Program Supervisor (Child Dev & School Age Programs)","Temple City Unified School District"
Registrar,"Temple City Unified School District"
"School-Based Occupational Therapist","Temple City Unified School District"
"School Counselor","Temple City Unified School District"
"School Health Assistant","Temple City Unified School District"
"School Nurse","Temple City Unified School District"
"School Psychologist","Temple City Unified School District"
Secretary,"Temple City Unified School District"
"Site Lead Secretary","Temple City Unified School District"
"Special Education Program Specialist","Temple City Unified School District"
"Special Education Teacher","Temple City Unified School District"
"Speech & Language Pathologist","Temple City Unified School District"
"Speech Therapist","Temple City Unified School District"
"Assistant Superintendent, Student Services ","Tustin Unified School District"
"Assistant/Associate Superintendent, Special Education and SELPA","Tustin Unified School District"
"Clerk Typist - Special Education","Tustin Unified School District"
"Community Liaison","Tustin Unified School District"
"Community Liaison Language Specialist","Tustin Unified School District"
"Coordinator Child Welfare and Attendance","Tustin Unified School District"
"Coordinator, Special Education","Tustin Unified School District"
Counselor,"Tustin Unified School District"
"Director, Special Education","Tustin Unified School District"
"Director, Student Services","Tustin Unified School District"
Dispatcher,"Tustin Unified School District"
"District Office Health Clerk","Tustin Unified School District"
